161
AB,281,0,0
BZ,174,10,68
CZ,208,124,98
AC,183,137,0
CS,310,206,13
AG,297,261,0
AF,204,398,0
AJ,312,411,0
AD,267,429,111
AR,187,451,63
AM,301,543,0
AY,282,558,82
AE,222,651,86
AI,335,681,0
BV,272,807,0
AT,323,882,93
CV,200,1046,0
DX,156,1101,0
AK,211,1109,78
AN,284,1168,92
AQ,240,1207,108
EP,242,1214,101
FK,327,1416,153
AH,343,1425,0
BQ,220,1604,0
DG,169,1633,0
AP,302,1798,0
AU,255,1891,1
DT,249,1936,0
BG,169,1946,0
CK,293,1967,144
CI,285,2006,0
BE,156,2048,0
AL,246,2219,4
EF,278,2442,59
AW,222,2466,40
AS,214,2511,0
AZ,190,2597,0
BC,247,2605,0
CW,306,2655,58
AO,219,2738,95
DN,171,2949,64
AX,257,2974,80
AV,217,3147,13
BP,333,3335,0
BJ,216,3584,0
DH,227,3653,0
BY,203,3704,21
CD,256,3708,0
EK,234,3709,0
BS,196,3761,19
GI,311,3789,55
BW,259,3870,0
DC,274,3893,0
BF,171,3896,20
BM,242,4118,0
DU,320,4143,0
CN,255,4181,0
BA,330,4191,77
BN,191,4217,0
CY,206,4383,83
CQ,198,4649,92
CL,210,4674,0
FJ,343,4679,44
DM,241,4697,0
DS,155,4716,57
CU,224,4860,100
BD,293,5000,0
EN,163,5053,20
BI,305,5058,88
BO,192,5199,0
EI,287,5208,0
DI,270,5335,75
FO,273,5446,11
DE,171,5472,64
EG,162,5778,0
FU,173,6282,36
EJ,254,6346,35
BH,207,6364,90
EM,340,6736,0
EY,163,6760,44
CT,294,7068,0
FR,167,7112,6
BL,341,7230,0
BT,161,7283,9
EV,246,7292,0
BR,223,7779,0
DB,278,7835,0
BU,303,7913,56
BK,274,7944,34
CG,292,8574,130
CE,172,8641,48
ET,233,9219,44
BX,210,9760,59
DA,193,10019,62
CJ,304,10163,47
CA,198,10488,47
CM,349,10527,0
CO,201,10781,44
CB,241,11180,0
DZ,287,11429,80
ER,323,11482,0
CH,294,11564,0
EZ,207,11632,21
DJ,316,11794,0
CF,175,11915,0
EX,226,12143,77
DR,163,12203,38
CX,178,12326,0
FP,327,12389,131
CR,175,12593,17
DY,205,12646,97
DV,174,12745,0
CP,198,13283,26
DP,259,13293,15
FD,192,13413,50
FL,350,13984,38
FB,215,14319,58
DK,159,14439,74
EO,209,14439,0
FA,202,14449,0
DW,236,15445,12
FE,168,16154,83
FV,196,16716,0
GD,259,17095,68
FX,323,17112,0
DQ,177,17526,0
DF,308,17684,154
EB,210,17979,103
ES,189,18866,0
DO,279,18882,28
FM,243,18938,69
EA,211,19188,83
FG,262,19268,0
EH,194,19406,0
EL,185,19521,0
EW,260,19723,0
DL,299,20594,0
EC,265,20935,0
GK,272,21405,132
EQ,266,22065,45
ED,340,22713,94
FW,173,22760,0
FS,181,22805,44
GH,184,22900,21
EU,343,23064,127
FT,210,24282,0
FC,248,24423,0
FN,163,24604,30
FH,221,26369,97
GF,345,29422,67
FY,313,30494,0
FI,235,30791,0
FQ,309,31838,0
GC,240,32942,0
FZ,330,34385,141
GB,236,34557,115
GJ,248,34746,0
GA,156,34814,0
GE,312,36820,96
GL,215,38351,87
