262
AB,192,0,0
BL,198,89,0
AD,188,95,0
BN,283,117,53
AW,177,135,0
AC,281,164,55
AJ,212,176,0
AG,334,232,123
AF,319,235,85
EB,326,275,0
DH,287,318,64
KA,227,430,29
AH,272,431,0
GK,209,473,25
AU,301,563,0
AM,296,601,0
AE,242,616,0
AK,296,659,0
GE,227,691,0
AY,305,788,0
AN,192,1057,0
DY,288,1067,101
GV,232,1271,0
CG,244,1311,0
AS,186,1489,22
AO,282,1660,0
AI,315,1706,6
FQ,163,1727,68
AR,193,1797,77
AQ,205,1839,62
BX,318,1951,0
AL,311,2099,0
BI,258,2193,123
HJ,213,2196,0
CS,338,2248,0
JY,335,2271,153
FW,157,2303,42
KE,174,2473,46
BP,177,2535,84
HT,152,2752,77
CN,307,2776,0
AT,335,2807,153
CP,190,2845,52
AP,334,2981,22
BF,257,3034,0
DI,223,3047,87
EU,311,3155,86
AV,246,3157,0
ES,251,3243,0
HP,242,3413,0
DQ,349,3495,0
BZ,175,3513,44
BJ,346,3809,0
DE,273,3809,18
HX,165,3917,83
EA,267,3944,81
BC,173,3950,0
AX,283,4131,39
BQ,299,4155,138
FP,174,4180,71
EK,296,4297,0
CF,166,4310,0
BG,328,4340,59
BA,350,4353,0
BD,304,4417,0
GR,198,4486,0
JF,337,4612,20
AZ,271,5036,0
KJ,337,5059,124
BO,326,5175,93
FN,341,5247,0
HD,234,5257,0
FR,345,5455,0
BE,348,5558,134
CW,216,5735,65
DK,291,5848,81
GZ,209,5911,0
EF,216,6132,31
HK,267,6157,0
DM,341,6231,52
BH,273,6246,26
CH,335,6296,158
CB,191,6375,0
BS,324,6511,0
BW,330,6522,0
DO,208,6644,0
GX,197,6702,35
EC,322,6905,149
ET,165,7060,61
DL,240,7161,24
DF,247,7221,0
CU,220,7415,0
CO,242,7839,0
DN,210,7931,27
CK,313,8099,3
ER,226,8223,0
CZ,281,8444,114
IU,161,8504,0
CI,317,8536,153
BM,297,8561,0
FV,182,8603,0
ID,335,8829,11
BK,222,8908,33
GF,283,8932,74
DU,297,9002,47
BT,255,9045,46
KF,189,9070,47
BU,244,9160,33
EJ,252,9162,24
BR,258,9251,71
CT,290,9322,89
FA,349,9326,84
BV,228,9464,100
FD,311,9492,0
CY,278,9642,30
CE,270,9834,23
CA,290,10060,0
IK,285,10159,76
FS,217,10176,0
HV,213,10334,12
IJ,291,10508,0
FH,170,10616,30
ED,175,10663,79
GM,213,10700,107
HR,153,10968,75
DB,212,11130,88
DJ,341,11206,0
DP,308,11666,0
EV,216,11828,72
FL,192,12051,0
DT,273,12163,127
IG,295,12230,83
FC,170,12486,60
IW,274,12557,0
CJ,164,12674,0
BY,264,12830,0
CM,158,12844,0
CQ,240,12948,76
CV,266,13236,0
IV,158,13243,0
CD,173,13488,0
EX,155,13492,0
DG,230,13514,67
JA,153,13679,11
EP,195,13812,18
CL,201,13935,25
EM,292,14162,51
GN,246,14456,11
IZ,243,14465,0
FM,182,15376,90
EG,218,15445,47
HQ,178,15464,42
HI,181,16315,57
EH,197,16343,27
KG,299,16374,0
HG,199,16389,2
FB,322,16726,115
DV,345,16748,102
EQ,311,16941,125
CR,201,16965,0
GD,255,17026,0
DX,163,17227,62
JE,307,17420,0
HE,164,17465,10
DS,151,17743,0
CX,177,18305,0
DA,246,18453,99
FU,213,18623,81
EZ,297,18870,0
GS,184,18978,0
DC,267,19229,0
FI,230,20766,91
JU,335,21197,0
FE,313,22111,157
DR,170,22145,79
EI,257,22960,94
EL,175,23619,31
FK,349,23800,106
HC,277,24339,9
HU,189,24339,0
DW,206,24581,0
JI,286,25253,0
DZ,325,25424,0
HL,271,25501,83
FT,317,25548,59
FJ,218,25916,57
HS,180,25939,0
FO,192,26020,0
KI,296,26201,0
EN,187,26215,0
JQ,290,26316,41
EO,271,26400,0
FG,296,26527,0
JT,245,27023,106
HB,237,27541,101
GJ,152,28209,77
EY,239,28421,0
GY,182,28732,0
GC,172,28957,47
JX,265,29327,1
GT,313,29841,70
FZ,301,29920,135
EW,292,30534,89
FX,271,30617,114
IH,337,30696,154
HF,289,30811,0
HO,214,31537,26
HZ,182,31971,0
KL,194,31999,0
GI,326,32239,77
HA,153,32347,0
JZ,154,33922,0
JG,205,34044,0
IT,174,34288,0
JK,199,34484,0
GQ,316,34861,106
GA,313,34982,89
GW,162,35059,0
GH,270,35068,0
IP,318,35321,49
FY,184,35342,0
GB,273,35367,0
IL,217,35494,59
JV,294,35758,0
HN,340,36017,0
JS,230,36050,109
KD,280,36459,0
JC,242,36570,106
IA,231,36592,104
GL,255,36736,102
IX,158,37421,63
JR,286,39316,91
IR,189,40176,42
GP,282,40187,73
HW,325,40543,161
IN,154,40614,31
GU,329,40812,49
IY,284,40892,13
GO,258,40981,0
JL,295,40981,0
HM,190,41232,0
JN,346,41852,173
IS,254,42002,29
KM,302,42090,10
IQ,284,44775,142
IC,155,45170,46
IF,288,45681,49
HY,189,45962,0
JO,267,46042,27
IE,274,46309,76
IO,232,47251,0
JH,175,47524,0
IB,262,48050,0
JM,292,49099,28
JW,246,50181,47
IM,150,50850,24
JP,192,51934,0
JD,244,52051,0
JB,269,52495,0
KH,215,53154,12
KC,347,53866,142
KB,204,56080,3
