232
AB,344,0,0
AJ,334,32,0
AX,220,66,0
CT,335,87,157
GQ,200,106,100
AF,231,147,100
HX,252,225,0
AL,197,249,0
AC,307,316,109
BH,250,335,63
AD,215,342,0
AV,317,403,0
AE,218,627,46
AM,251,785,0
AH,306,825,136
AK,294,846,130
AI,303,874,0
AG,314,892,29
AP,194,1150,0
GD,280,1198,37
EI,318,1288,0
AS,303,1371,98
BO,193,1400,42
CX,163,1564,0
CG,322,1643,71
AR,340,1761,170
GK,192,1828,0
EU,275,1893,33
BG,238,2007,0
IU,199,2140,53
AQ,182,2147,70
BJ,276,2228,0
DA,211,2351,89
HG,252,2425,92
AY,200,2457,0
BM,177,2509,53
CD,167,2509,39
BN,263,2515,11
EG,154,2550,45
BS,172,2600,24
AO,271,2671,0
BE,238,2673,35
CF,349,2706,53
AZ,168,2733,0
GS,273,3028,0
IN,227,3085,0
AN,171,3107,74
EN,324,3206,40
DV,269,3334,103
CR,276,3337,106
FI,320,3378,59
BP,334,3563,0
CV,226,3688,27
DR,313,3852,0
BD,341,3981,0
ED,159,4019,4
DZ,224,4079,92
FG,346,4099,134
AW,312,4146,0
BT,256,4256,0
AU,295,4259,112
CO,306,4314,0
AT,255,4532,0
DK,210,4737,48
BL,251,4897,0
FR,192,4951,81
CN,242,5343,93
FT,246,5413,0
BK,311,5451,0
DS,255,5493,0
BY,273,5626,0
IP,198,5687,48
CS,294,5725,0
BU,305,6074,123
IY,234,6109,33
BA,262,6125,0
CL,239,6213,75
EY,342,6352,0
GN,165,6386,0
BW,341,6478,0
ER,240,6486,63
BC,245,6509,52
BI,218,6601,0
FP,299,6795,0
HF,226,7155,0
GA,169,7168,0
CK,219,7208,56
BF,256,7215,0
DF,176,7315,35
HY,194,7410,74
CZ,266,7494,68
EX,204,7552,14
JC,216,7556,98
EP,349,7744,114
CM,159,7887,0
CB,266,7917,95
BQ,155,8144,44
CA,305,8271,0
BV,314,8388,74
FQ,182,8416,0
CH,308,8871,0
EZ,169,8916,0
BR,231,8995,0
BX,264,9194,0
BZ,320,9217,0
EC,277,9286,104
DU,150,9849,0
CP,313,10024,0
FD,207,10277,92
DJ,308,10291,0
IM,156,10677,0
FS,318,10904,41
CY,181,10912,60
DE,278,11035,66
FL,281,11410,47
DC,194,11547,60
ES,211,12059,91
DI,316,12258,55
CI,283,12440,0
CJ,282,12789,122
FH,155,12846,0
CE,174,13000,78
DP,317,13395,12
GE,164,13505,0
GP,288,13569,3
FY,329,14075,0
CQ,346,14152,169
FC,208,14162,87
DW,301,14568,0
HC,161,14823,0
EK,248,15073,74
HI,325,15118,0
CW,242,15198,16
GU,289,15547,97
DB,287,15851,0
GM,200,15920,35
CU,163,15953,31
DG,315,15984,25
EL,158,16019,77
DY,301,16028,0
FB,192,16138,79
HJ,249,16395,0
DO,242,16435,0
IX,183,16623,1
HE,252,16823,60
EM,195,17334,41
DQ,189,17396,81
DH,250,17497,113
EV,184,17497,0
FX,311,17881,96
DL,239,18110,0
HS,268,18171,0
GI,287,18314,21
GZ,160,18477,72
EA,231,18740,6
GR,251,19076,117
ET,284,19475,12
HD,249,19488,102
HL,208,19553,0
DN,341,19588,125
FA,162,19778,40
IW,296,19887,0
EF,198,19938,13
FV,235,20062,98
IJ,272,20414,65
FZ,245,20776,37
FW,344,20871,68
JG,229,21272,87
IH,211,21382,0
HT,180,21765,0
DM,348,22090,125
EQ,252,22179,0
IR,206,22208,13
EH,307,22210,0
HW,349,22343,0
EB,282,23359,0
FE,347,23828,114
DX,215,23905,86
DT,204,24119,57
HP,338,24494,0
EO,178,24551,75
EJ,262,24566,0
GJ,216,25034,0
GC,204,25037,25
JF,152,25413,29
EW,219,25529,0
FK,189,25548,0
HB,278,25554,0
HR,298,25641,3
HQ,198,26024,0
HV,313,26081,0
IG,151,26755,58
FM,321,27202,0
GX,312,27265,0
GW,273,27595,17
GH,263,28104,26
JE,320,28546,0
FJ,243,28636,72
GO,197,29026,0
JB,211,29374,72
IV,278,29615,0
JD,253,29983,111
FN,336,30859,18
GT,257,31664,28
HK,294,31886,0
FU,299,32062,0
IS,276,32305,0
GY,174,32701,0
FO,186,33199,55
IB,220,33711,0
GL,216,34224,0
GB,347,34886,22
IO,188,35591,0
HO,181,36196,0
IK,246,37611,0
GF,326,38870,0
HN,330,39071,14
HU,167,39214,0
IC,186,39549,0
GV,186,39564,1
IF,324,40734,0
JA,344,41588,54
IQ,281,41601,4
HA,162,43042,14
HM,236,43385,0
IL,347,45237,32
IT,274,45826,0
IA,290,46388,94
IE,209,49545,25
HZ,338,49593,0
ID,200,50639,70
IZ,288,53028,0
