278
AB,300,0,89
AC,345,23,0
CG,249,72,101
KP,185,127,24
FQ,298,164,104
AH,340,262,0
AD,325,308,116
AN,255,400,0
KV,216,471,0
CO,331,578,0
AQ,325,719,69
AE,161,766,0
GK,337,851,0
GH,228,925,0
AF,258,1003,0
AM,322,1016,0
AO,319,1220,0
AI,164,1268,0
BW,337,1287,65
AG,344,1314,12
AT,315,1467,0
AL,219,1734,0
BD,294,1962,62
AJ,268,1980,0
AP,341,1996,0
AK,312,2028,0
BE,249,2055,82
DA,316,2099,0
BM,301,2107,0
BJ,197,2157,48
IE,345,2186,0
BY,180,2197,37
CZ,319,2198,52
FE,254,2250,11
DY,304,2367,41
CP,340,2610,53
AZ,327,2663,107
BF,153,2798,41
CH,188,2847,0
AY,238,2937,15
BV,196,2956,73
GE,280,3191,0
AX,258,3205,0
DS,265,3215,13
FY,333,3281,133
BU,216,3356,74
BC,257,3396,12
BA,323,3411,0
DP,320,3527,0
BH,168,3589,0
CV,170,3798,0
BX,184,3851,0
AR,239,3943,108
EC,233,3958,76
AS,195,3996,37
AV,325,4113,24
EI,238,4511,0
AU,182,4600,63
GL,156,4609,0
HY,293,5232,31
DB,174,5360,0
BI,300,5475,49
AW,240,5571,0
DM,333,5669,8
HA,176,5674,0
BS,164,5693,0
CR,228,5705,39
KB,268,5811,29
CF,284,5944,58
CL,266,6122,75
DK,152,6307,0
BO,292,6354,142
BL,245,6470,9
JA,345,6751,0
CI,153,6770,0
BG,180,6771,0
CJ,239,6835,27
GT,203,7032,74
BN,187,7039,40
CQ,154,7143,0
IM,273,7259,0
IZ,331,7372,27
DF,250,7488,84
CU,324,7512,106
CW,153,7957,0
CA,178,7993,27
HX,270,8022,80
DI,316,8069,0
DT,350,8176,0
DQ,189,8222,17
CD,296,8231,63
BQ,342,8314,51
BK,169,8368,0
BP,227,8611,74
FG,262,8900,0
ID,301,8951,0
GB,174,8952,0
IX,232,9142,84
HI,344,9143,0
FH,321,9165,0
DX,188,9307,70
BR,171,9365,29
BZ,253,9607,0
IF,165,10229,41
BT,276,10272,0
FJ,167,10350,0
GA,164,10540,28
CT,341,10645,0
DJ,256,10694,87
HW,280,10934,0
ES,310,11139,0
CE,269,11176,0
EH,254,11535,106
JN,165,11631,41
EV,328,12042,103
CK,314,12073,126
KJ,327,12151,135
CB,177,12339,0
KR,337,12424,71
CS,327,12482,0
FC,256,12545,0
CM,192,12555,9
JY,253,12607,0
DE,203,12822,50
HS,280,12881,62
FM,154,13064,29
CN,150,13095,2
EG,212,13105,0
GW,177,13181,0
FU,265,13187,0
DU,244,13199,72
JZ,313,13272,0
CY,320,13535,0
HO,315,13923,141
CX,325,14066,130
FI,207,14068,0
GV,284,14354,0
FL,259,14407,42
ED,269,14474,106
EW,340,14535,0
HZ,206,14631,0
DR,326,14687,107
DV,165,14944,0
EP,267,15737,102
DC,269,15873,0
DN,207,16074,28
DL,325,16100,0
FN,225,16398,0
EA,279,16475,0
DH,194,16617,0
ER,288,17565,88
IG,262,17682,0
GD,230,17833,100
EM,183,18439,72
EL,331,18466,0
EF,218,18820,0
FA,179,18978,12
EN,217,19018,25
GX,239,19254,0
GI,349,19259,32
DZ,335,19640,0
JT,212,19703,18
KY,279,19747,122
DG,334,20207,123
GP,311,20252,73
HN,201,20299,0
KM,306,20318,0
HE,196,20546,80
DO,238,20740,0
FT,158,20817,51
FB,189,20877,4
FR,318,21363,74
EK,295,21479,69
GF,294,21481,0
KT,288,21520,138
JV,163,22216,0
FW,151,22394,55
EY,294,22838,49
DW,182,22970,43
KO,347,23029,0
EJ,184,23040,14
HB,200,23158,96
IU,195,23294,93
EB,151,23364,0
EQ,169,23652,0
FO,246,23697,62
JG,316,24134,0
ET,348,24143,0
IO,194,24772,44
KL,174,24800,0
HV,196,25220,32
HL,311,25378,0
FD,293,25395,59
HK,269,25505,10
FV,169,25720,77
GQ,212,26337,0
EZ,248,26445,0
IQ,198,26533,74
KX,157,26610,0
FS,199,26741,62
JH,319,27112,0
IK,203,27370,0
GC,258,27497,0
JF,338,27555,10
EO,321,27933,82
FK,344,27978,123
JO,280,28070,0
FZ,278,28098,0
JM,216,28437,90
IB,237,28686,52
IL,246,28698,68
GO,250,28903,0
EU,331,29320,0
GM,158,29540,0
IT,208,29662,98
JE,231,30143,37
FP,150,30146,0
IP,342,30496,0
KI,221,30774,97
IA,169,30795,8
EX,186,31001,0
IR,256,31236,94
KU,285,31330,0
KQ,239,31542,112
IC,265,32328,0
GU,246,32624,0
IH,241,32996,0
GN,282,33191,66
HM,336,34313,19
KC,320,34428,42
HR,155,34606,0
IW,282,34854,0
FX,290,34909,62
HP,205,34980,37
GY,319,35491,45
HJ,292,35536,108
JI,305,35690,0
KN,335,36768,0
IY,304,37581,0
HD,319,37841,17
HC,153,37868,22
HF,309,38641,0
GS,291,39608,27
GJ,230,39871,99
LA,152,40416,75
HU,312,40860,3
JP,213,40999,96
GZ,241,41304,0
KG,205,41457,4
GR,296,41695,0
KZ,198,42779,79
HQ,224,43851,0
KA,218,44383,0
IJ,210,44536,0
HG,336,44776,0
KH,203,44861,84
JR,201,45098,0
HT,191,45257,0
KW,209,45502,29
IS,174,45507,41
KF,256,47404,0
JK,279,48184,0
JB,230,48222,61
KS,237,48241,9
IN,218,49782,85
LB,343,49847,114
JU,221,50417,58
JS,202,50949,0
JC,213,51599,0
IV,226,52871,87
JX,270,55917,0
LC,175,55919,84
JL,167,56326,0
JW,231,56595,93
JD,289,56662,20
JQ,340,58979,97
KD,333,60927,149
KE,268,62821,124
