346
AB,151,0,0
AH,264,17,76
GT,340,76,111
AC,190,102,0
AE,203,145,11
AM,269,170,41
AF,301,249,0
AG,152,269,0
AL,228,289,0
AD,209,327,0
NT,307,398,0
AI,264,424,10
GZ,240,481,0
EK,159,498,0
DN,310,539,0
HQ,212,584,0
AU,220,761,56
AN,334,987,0
KW,308,1029,18
GK,203,1046,0
BS,175,1118,25
BP,283,1162,2
KN,193,1171,29
CR,252,1244,125
HG,339,1367,22
FA,282,1369,0
CA,335,1441,56
AJ,155,1510,0
AS,282,1548,131
CD,174,1564,0
BN,223,1680,37
IF,278,1748,51
AY,304,1764,0
DB,154,1764,0
AP,253,1789,0
CB,152,1827,9
AK,339,1840,68
AQ,308,2102,0
JT,234,2131,0
AO,333,2219,104
AT,313,2248,0
BH,201,2293,0
LR,211,2481,86
BI,164,2510,0
BE,254,2599,0
DS,158,2669,79
BQ,179,2680,0
AV,344,2813,0
DJ,257,2860,119
BG,259,2902,0
FT,302,2927,0
MU,275,2980,0
CK,219,3046,0
FX,222,3174,64
BM,153,3209,21
FS,315,3280,70
BR,284,3375,0
AR,300,3412,131
AW,212,3522,0
DL,314,3539,0
BA,189,3814,0
KD,305,3830,0
IH,220,4005,0
CH,255,4251,0
BC,304,4341,0
CM,205,4481,0
IW,187,4504,58
DG,251,4567,0
DP,245,4597,57
EI,155,4698,26
LK,224,4713,0
BD,165,4795,34
FR,249,4812,0
CE,308,4827,0
AX,192,4914,0
CJ,287,5059,0
BF,227,5187,0
KM,186,5201,8
JP,232,5298,0
DU,162,5334,79
DQ,315,5335,61
CF,320,5409,122
HR,236,5496,102
AZ,239,5524,0
BK,182,5697,0
EO,153,5850,0
BL,294,6072,22
JN,269,6532,119
BU,180,6533,33
CV,237,6590,0
JL,315,6628,140
CT,313,6644,139
IE,221,6674,0
CL,173,6842,0
BY,310,6849,0
HN,203,6927,0
IL,220,6970,0
NK,308,7041,0
CN,181,7063,32
BJ,248,7167,0
FZ,258,7268,0
DK,223,7282,42
BO,225,7431,105
EQ,320,7668,85
DH,249,7739,0
BZ,174,7771,83
HZ,329,7775,52
JX,171,8038,0
BT,218,8104,0
DE,201,8174,7
DM,247,8440,0
EA,165,8443,79
BV,180,8584,0
JH,237,8755,49
CW,185,8783,0
DF,295,8785,43
LE,340,8864,133
CS,297,8950,68
DC,346,9032,0
NE,174,9547,0
CP,208,9809,0
JG,162,10069,0
CU,275,10098,135
CI,277,10143,31
DV,277,10196,0
EM,204,10238,0
BW,322,10407,34
EN,252,11103,58
GV,258,11152,111
BX,306,11190,0
FC,242,11289,75
IV,339,11449,86
KZ,246,11623,105
FL,274,11826,135
GU,266,11829,0
FU,343,11979,0
CG,304,12208,130
CX,277,12262,0
IR,288,12500,0
CQ,206,12625,25
KQ,258,12787,23
GQ,204,12841,51
FV,276,12938,0
IT,241,12967,0
GB,288,12976,0
DX,249,13018,0
FP,271,13075,119
EP,314,13316,0
FG,236,13489,0
DY,219,13491,0
CY,324,13693,144
DA,222,14168,94
DZ,311,14213,54
GJ,295,14269,85
ED,230,14454,6
CO,205,14517,0
IN,204,14537,87
KP,193,14607,66
FD,270,14641,0
DT,193,14742,0
HF,226,14925,0
FW,288,14951,0
NU,268,14964,9
CZ,313,15178,0
DI,236,15352,100
FM,205,15693,0
EF,254,15999,0
KL,219,16112,7
GS,306,16131,0
IB,211,16523,0
HD,278,16805,21
IS,197,16816,84
GX,286,16878,0
FE,308,16883,39
IY,175,16949,81
EW,191,16985,0
GI,157,17073,0
LX,172,17174,66
JM,335,17609,0
HY,197,17633,0
FI,255,17678,63
IC,167,17960,24
MI,231,18148,0
EJ,167,18226,0
GM,297,18234,138
LF,178,18590,0
HX,257,19081,102
LU,180,19356,0
HT,203,19408,0
ML,264,19629,0
FY,305,19907,0
EB,269,19933,128
FN,204,19994,0
IJ,301,20011,117
DW,279,20248,0
DO,248,20372,96
HB,159,20486,20
EZ,202,20512,60
FK,242,20698,0
KE,222,20790,0
IM,227,20871,48
EL,336,21033,56
EC,266,21173,0
LM,203,21342,26
GC,208,21365,41
DR,224,21478,111
EH,194,22203,0
IG,152,22270,28
GW,291,22299,138
FQ,170,22417,0
ES,268,22873,17
GO,211,22953,0
FH,321,23024,78
ET,221,23227,66
HP,180,23305,0
LN,176,23379,83
IO,166,23416,35
MA,163,23689,35
ER,295,23780,109
IZ,236,23926,73
EU,342,23929,116
GL,307,24233,0
EX,231,24630,0
EG,154,24660,0
KF,262,25015,0
LV,273,25195,0
HL,192,25322,46
EY,289,25542,0
JU,343,25836,8
MR,260,25971,76
EV,218,26002,44
JQ,269,26066,31
FO,212,26104,0
GA,208,26709,21
KS,175,27489,62
FJ,298,27822,10
IP,348,28036,0
FB,192,28099,25
HI,150,28103,54
IA,234,28504,0
GD,340,29381,76
GF,240,29703,22
HV,236,29829,116
GY,226,29983,72
IQ,256,30409,0
LC,336,30415,0
JK,260,30935,0
