304
AB,288,0,35
AE,201,94,0
AT,350,152,0
BJ,305,213,0
CS,201,224,48
GE,172,255,0
AC,235,269,34
AD,345,307,84
BM,211,395,36
LT,158,412,0
AN,168,417,36
GK,160,496,34
IK,285,573,47
EH,319,583,40
AS,241,619,0
AH,333,632,75
CY,220,637,11
BI,238,651,0
IC,253,697,0
AQ,234,710,0
AF,244,712,0
CM,173,918,0
AG,278,1035,64
AK,271,1126,19
CT,160,1154,5
FE,275,1182,134
EP,179,1362,74
EJ,321,1429,119
FT,205,1492,0
BA,166,1502,41
EQ,213,1540,66
AI,293,1547,7
JQ,194,1652,0
AU,154,1725,43
DY,348,1777,0
EI,277,1899,0
AJ,156,1903,0
FN,345,1923,0
AP,325,1949,8
BZ,251,2043,21
CF,300,2044,67
AM,315,2076,26
GD,194,2132,0
GY,270,2138,0
ED,206,2197,78
IM,196,2253,0
BE,327,2348,0
AL,254,2373,3
BK,159,2402,0
AX,265,2649,0
BW,301,2665,113
DA,311,2711,39
CU,177,2790,38
KQ,205,2820,0
DB,216,2922,0
CD,230,3045,0
BH,299,3061,20
AO,317,3063,0
JD,161,3112,0
CV,239,3143,81
HK,272,3331,56
HY,292,3383,0
BU,187,3489,15
AY,187,3498,0
EN,295,3501,0
BN,287,3503,117
DE,207,3528,0
BR,265,3602,103
AR,241,3613,0
CB,280,3647,0
BX,263,3768,128
BP,158,3937,0
JB,191,3964,0
DK,174,4023,22
FX,196,4062,71
CJ,189,4124,0
HA,174,4211,0
BL,347,4217,158
DI,177,4219,0
GO,295,4273,93
AW,235,4292,0
FG,263,4292,0
IU,202,4301,0
LB,276,4481,0
DQ,258,4703,0
GF,221,4703,92
AV,195,4708,42
BG,231,4729,62
DT,317,4781,47
FK,170,4914,0
BC,180,4934,0
BD,260,5011,130
CZ,350,5013,0
FJ,308,5298,89
DM,262,5643,36
CH,248,6039,0
AZ,207,6058,92
CN,321,6178,0
EA,206,6353,59
BF,258,6398,0
DX,331,6406,75
EC,302,6808,0
DP,276,6878,50
DL,256,7031,0
EZ,336,7140,0
CG,303,7351,0
EG,349,7512,0
JW,296,7632,0
CP,181,7739,73
BQ,221,7824,0
DC,155,7827,57
IY,299,7960,0
LQ,176,8041,0
BV,254,8066,0
CR,192,8108,85
CO,229,8213,0
