191
AB,156,0,0
AG,329,39,133
DT,197,79,0
AF,201,80,0
AH,182,113,68
FO,248,139,0
AC,310,155,56
EB,339,258,0
AD,173,285,1
AE,155,299,0
EW,344,364,69
BA,212,439,0
AJ,295,486,0
AK,238,608,91
AL,264,890,114
EI,220,982,60
DJ,172,1094,48
AS,287,1284,38
AP,324,1341,0
AI,181,1419,0
DN,194,1432,0
DG,248,1514,0
AT,323,1538,0
CQ,277,1619,0
CX,280,1768,2
AM,343,1988,53
AN,300,2152,0
BI,280,2231,74
AU,261,2248,0
BG,291,2307,0
FU,269,2386,106
CM,275,2417,102
BP,319,2499,113
CL,350,2537,0
DL,302,2565,0
AZ,236,2772,0
AW,279,2812,0
HK,189,2865,32
AV,300,2908,0
DB,271,2909,85
AO,219,2935,82
AX,242,2991,88
CY,227,3003,0
CN,242,3233,0
DY,283,3255,116
FK,212,3372,101
AQ,284,3399,0
BC,297,3467,78
AR,245,3514,0
BU,182,3552,19
FX,160,4027,20
FH,249,4215,0
CJ,264,4317,0
AY,257,4324,0
BT,244,4650,0
BZ,303,4656,146
BY,331,4669,94
BJ,254,4759,0
CK,246,4933,0
HE,259,5033,0
BQ,348,5402,115
CG,189,5404,76
BK,210,5446,0
BN,244,5449,0
BE,176,5531,2
CH,206,5628,0
HQ,252,5665,124
GI,289,5740,49
BM,350,5772,0
BD,217,6076,50
BS,219,6096,0
CU,261,6138,0
BF,331,6243,132
DA,225,6583,0
CP,327,6617,27
BL,263,6766,89
BH,332,6924,8
CD,261,6985,0
CV,258,7034,0
DR,331,7115,63
ER,306,7118,64
DF,209,7309,72
BR,346,7405,127
CS,292,7885,91
BX,154,8084,0
BO,165,8319,0
FQ,338,8635,164
GW,235,8696,3
EO,227,8933,0
EA,341,8944,0
GA,244,8997,0
CR,236,9270,44
DO,253,9340,0
BV,223,9614,0
ED,197,9632,0
DX,285,9737,116
BW,273,9767,10
EQ,172,10025,50
HF,302,10036,0
CF,257,10796,31
CT,241,11016,119
CE,200,11104,101
HN,172,11771,55
CB,217,11790,0
GX,330,11808,158
CA,326,12078,119
DM,177,12105,0
GJ,197,12176,55
FC,218,12573,18
EP,229,12719,85
CI,193,12722,56
HI,236,13183,15
ET,261,13217,37
DZ,260,13244,0
CO,222,13386,15
GN,203,13399,0
GK,255,13422,0
CZ,278,13676,0
DH,167,13770,0
HD,181,14472,0
EM,211,14494,67
HP,194,14526,0
FT,256,14692,0
GF,175,15429,0
DC,324,15451,41
EG,224,15752,20
CW,245,15848,54
EL,344,16217,105
FW,199,16469,23
FV,177,16735,46
FS,313,16741,55
EC,226,16793,0
DW,293,17442,0
GT,285,17515,118
DK,345,18083,0
GM,349,18294,0
EJ,315,18310,0
DU,289,18366,133
HM,263,18481,0
DI,284,18866,7
FA,185,18892,0
DE,173,18975,75
GZ,178,19000,0
DS,277,19249,0
EX,346,19305,100
GU,317,19364,93
DP,158,20024,0
EU,200,20153,2
HB,161,20454,0
EV,189,20532,75
GB,213,21351,0
FJ,330,21415,129
DV,193,21459,0
FL,234,21486,88
EZ,181,21669,0
FB,212,21790,0
EY,257,21878,0
FP,240,22106,0
DQ,325,22212,0
EN,173,22383,57
EK,346,22420,0
HO,255,23028,12
GR,159,23830,0
FN,320,24368,129
EF,340,25097,112
HG,177,26309,37
GO,150,26359,0
ES,173,26554,43
EH,336,26744,79
GE,237,26794,81
FI,281,27110,78
GY,308,28129,0
HJ,222,29295,0
FM,233,29448,84
FD,197,29599,0
FZ,214,29878,0
FE,207,30651,0
FR,341,31390,67
HC,310,31718,94
FG,208,31848,7
GQ,338,32182,0
HA,231,33017,0
GP,340,33122,0
FY,172,33430,57
GD,296,34582,6
GH,231,35869,7
GC,311,37646,0
GL,275,38734,0
GV,308,39229,0
GS,182,39527,0
HL,171,39950,0
