231
AB,164,0,0
AD,276,17,0
AC,212,98,0
BO,281,223,95
AO,166,239,0
DQ,273,269,37
AG,335,276,0
AE,159,282,39
AU,330,309,88
EG,252,342,0
BT,171,430,24
AH,320,513,0
CT,206,513,0
AP,319,529,0
AQ,235,596,14
JE,251,629,69
AZ,150,630,0
AJ,192,651,32
AF,336,672,0
AS,178,788,66
BN,304,913,52
AW,183,1011,53
AM,219,1101,0
AV,343,1110,20
BQ,284,1125,140
AT,209,1290,97
FR,156,1291,0
DY,274,1299,30
DL,156,1312,15
AL,232,1479,11
BG,212,1529,0
DN,230,1563,82
CB,185,1573,26
AK,329,1577,0
CO,212,1748,47
HA,176,1786,0
AI,152,1791,42
BJ,225,1973,37
ES,162,1980,0
HN,195,2149,6
DP,174,2164,0
HZ,202,2168,23
EQ,166,2211,68
FB,254,2223,0
HD,253,2234,8
EM,264,2267,119
CG,319,2655,0
AN,189,2716,8
GK,253,2750,21
BE,247,2762,81
CF,321,2811,0
HP,325,2965,118
AR,277,3302,29
BD,181,3438,75
CR,165,3582,0
CU,179,3706,0
EA,178,3856,64
FL,222,3961,0
GM,332,4043,0
FH,329,4109,61
BI,249,4136,13
DB,156,4157,7
DO,197,4198,0
CL,334,4304,0
DA,339,4362,122
BP,151,4429,0
CS,185,4597,0
AX,332,4616,133
BU,269,4697,0
IQ,247,5072,79
BY,291,5111,95
CM,158,5117,63
CJ,248,5150,0
AY,172,5219,0
HL,209,5283,87
BF,249,5329,116
DJ,265,5501,104
BX,245,5563,12
BC,206,5701,0
BA,192,5813,0
BH,290,5955,0
CW,228,6059,0
BV,162,6106,0
CQ,334,6109,0
HF,197,6330,16
BR,209,6508,0
HY,180,6804,0
IL,257,6870,94
DH,166,6936,2
DK,198,7135,65
IK,221,7185,0
BK,250,7298,0
BS,234,7300,23
GW,310,7439,139
CI,314,7519,0
BW,239,7545,0
DU,227,7611,0
GR,191,7681,50
IP,183,7914,86
FI,327,7941,0
BM,341,7973,170
CX,222,8137,83
BL,194,8278,0
FX,264,8334,14
EU,304,8371,0
CE,217,8593,83
GF,279,8863,0
CD,182,9038,19
CV,166,9230,39
EY,163,9391,69
HE,255,9422,0
FD,206,9694,60
IT,162,9752,47
EH,252,9877,0
EJ,335,9906,131
DG,349,10017,0
DC,339,10019,103
EV,220,10054,0
DX,323,10072,150
CH,189,10112,0
BZ,192,10202,33
CA,213,10271,18
CK,317,10614,0
FZ,315,10655,27
IC,243,10774,0
HQ,193,10876,0
CZ,245,11004,0
GP,262,11156,9
HB,323,11183,0
FV,239,11495,0
FW,313,12021,98
DR,182,12102,0
GH,156,12113,0
IG,311,12262,72
CN,282,12345,0
EX,253,12770,123
GS,334,12787,0
FS,274,12834,0
EZ,343,13016,30
DF,239,13200,83
EI,203,13212,0
DW,260,13307,79
DV,178,13313,0
FK,231,13611,42
CP,345,14145,36
HO,223,14220,0
DI,264,14236,98
GY,182,14248,33
EB,289,14865,0
DE,309,15500,48
JB,193,15575,24
ET,337,15969,131
FC,339,16049,166
ED,200,16210,0
CY,272,16455,0
GX,283,16608,90
FJ,313,16924,0
EO,156,17011,0
FT,348,17182,0
GZ,298,17326,0
FA,180,17647,0
GD,344,17672,0
IE,161,17678,68
HM,204,17726,0
JC,342,17971,171
GI,163,18035,0
EN,315,18069,89
DT,203,18084,0
FM,235,18172,44
GN,335,18257,108
EL,339,19030,0
EC,211,19100,0
IU,217,19251,0
FE,223,19271,57
DZ,178,19779,9
EW,263,19904,0
GE,262,20172,0
DM,177,20183,64
ER,216,20713,36
JA,202,21062,100
EP,241,21172,81
EF,232,21206,67
DS,210,21264,0
IZ,158,21636,0
GL,246,22312,0
GU,258,22765,0
JF,344,23414,0
EK,287,23635,97
FY,243,23987,101
FG,282,24276,96
FQ,229,24463,27
GT,165,24542,0
HI,304,24661,152
IF,157,26052,0
HT,337,26228,76
GC,316,26447,40
IJ,214,26854,0
GO,162,26948,30
GJ,150,27419,74
GB,240,28250,20
FN,319,28716,8
FP,271,28964,0
FO,335,30165,0
IX,275,30468,0
ID,203,30504,43
HG,328,30556,32
HR,293,30591,86
GA,277,30745,137
FU,188,30851,0
IS,229,31036,10
HV,171,31860,83
HX,278,33812,0
HK,236,34276,46
IB,203,34709,0
HU,192,35437,5
HS,279,37120,0
GV,251,37245,117
HC,287,37337,126
GQ,164,37589,0
HJ,195,37786,4
IA,325,38045,0
IN,269,38374,0
IY,192,40497,59
IM,233,41353,17
IO,200,43167,8
HW,270,43757,55
IH,290,44647,141
IV,300,49036,0
IR,340,49668,0
JD,218,50568,104
IW,343,52179,51
