226
AB,322,0,97
AC,188,69,6
AH,153,153,65
AE,261,171,0
AD,314,229,118
AJ,263,270,0
CZ,208,284,0
DN,200,311,0
AQ,337,435,0
AZ,164,483,0
AF,294,497,0
IH,199,517,100
AI,350,521,16
AG,340,653,0
AW,304,679,0
BG,278,791,0
BS,233,817,103
AP,263,824,0
EQ,268,867,0
EN,246,975,0
CG,194,976,66
BE,334,1062,0
AT,324,1087,20
BQ,205,1109,0
AN,199,1169,0
AM,214,1210,0
FW,306,1378,117
DX,176,1431,0
AS,150,1493,12
BX,300,1548,90
CO,245,1636,0
AO,287,1868,104
AL,176,1875,0
BU,173,1921,0
AK,242,1979,16
IO,224,2030,71
BN,289,2188,134
AU,238,2269,0
BL,263,2382,0
CB,173,2520,76
BA,198,2556,27
DV,185,2743,0
FN,303,3017,0
HN,213,3062,86
DR,162,3391,0
CA,213,3429,0
CF,331,3526,0
BF,173,3550,75
CP,268,3555,17
DG,289,3645,113
AR,181,3810,50
BM,249,3938,86
ER,239,4129,7
FD,179,4164,34
AV,308,4204,103
FK,187,4216,35
DI,223,4317,0
IV,221,4340,0
BT,204,4565,0
AY,226,4583,0
BI,343,4625,0
FG,248,4673,96
BC,346,4703,0
AX,208,4832,0
DE,246,4876,0
BD,178,5202,40
DS,330,5323,158
BR,324,5365,0
CI,156,5412,0
BK,283,5597,0
DP,176,5840,0
CD,329,5873,50
BH,242,6027,100
DA,251,6193,5
BJ,200,6340,86
CW,254,6402,10
FB,203,6515,2
HL,190,6736,0
HS,304,6797,73
GT,228,6852,65
CR,223,6959,55
IA,246,7081,0
EA,330,7423,102
BY,229,7670,0
BO,169,8064,0
BP,306,8073,0
EJ,273,8241,45
FR,155,8531,0
BW,287,8602,0
CK,340,8857,0
BV,174,8950,0
EW,156,9068,41
CV,263,9072,82
DT,210,9179,0
CS,272,9354,0
CT,238,9428,0
CJ,290,9563,14
CN,252,9582,0
GP,262,9652,2
FM,311,9697,105
EK,185,9720,85
IW,279,9821,15
CU,307,9884,25
GY,262,10124,32
DO,203,10251,0
CL,253,10289,21
GR,280,10433,121
CH,316,10499,0
CY,333,10686,0
BZ,315,10829,73
GV,217,11043,66
CE,186,11405,38
DM,245,11409,0
DU,311,11620,0
GN,342,11811,23
FZ,186,12074,0
DW,171,12149,0
DF,345,12690,0
EO,264,12945,22
CQ,231,13265,0
DZ,249,13342,77
HP,289,13678,0
EP,327,13699,143
DB,301,13702,0
FQ,173,14499,0
EX,249,15247,83
CM,212,15275,0
DH,301,15294,105
EH,172,15843,34
GI,263,15926,0
FV,160,16326,0
EY,298,16812,0
CX,180,17049,13
HG,166,17255,47
DJ,269,17384,10
GL,271,17480,1
EG,253,17556,0
HJ,166,17603,0
EC,156,17972,0
EF,314,18065,3
DK,265,18460,0
EM,208,18647,0
DQ,192,18648,0
DC,194,19242,0
IE,162,19469,9
DY,329,19797,13
FH,350,20462,45
EV,284,20670,57
DL,314,20766,118
EU,178,20798,57
FA,184,20969,93
EL,305,21210,103
HV,340,21505,97
FU,257,21811,0
FJ,151,21856,0
ED,227,22130,17
GQ,246,22209,56
FI,156,22265,53
HF,345,22808,87
GD,196,23168,30
EB,174,23293,8
GZ,305,23431,32
IF,288,23461,0
GM,283,23645,0
EI,275,23697,0
HA,310,23827,18
HT,194,23834,0
FL,252,24558,27
IK,343,24670,0
GA,281,24713,33
HO,280,24941,68
GF,172,25428,0
IY,349,25458,0
GC,283,25514,0
GU,336,26382,0
ES,343,26535,63
ET,343,28276,77
HB,271,28579,0
GH,325,28693,0
FP,328,28770,138
FO,347,29087,24
HX,348,29627,33
GB,163,29757,38
HZ,307,29943,133
FE,281,30265,0
FC,287,30455,23
EZ,292,30827,63
IC,220,30834,86
HW,321,31080,0
IR,201,31113,0
HE,242,31827,102
GK,348,32257,151
FS,289,32730,9
HR,258,32731,0
GJ,317,32796,96
HQ,321,32976,0
GE,271,33318,0
IN,289,33471,50
IS,263,34188,8
GS,187,34294,0
FY,231,34326,111
IL,220,34485,11
GO,303,34599,0
FT,194,34906,0
HD,194,35019,0
FX,292,36438,0
IB,317,36939,0
HC,253,37322,60
GX,233,37374,114
ID,320,38056,11
HI,305,38514,0
HK,164,38974,30
GW,324,39057,0
IP,250,39628,0
JA,271,40576,108
HM,177,42388,88
IT,208,43159,0
HU,281,43195,120
HY,226,44108,0
IX,260,45429,0
IQ,288,46554,19
IJ,317,46604,62
IM,232,47204,41
IZ,332,47653,0
IG,152,48441,5
IU,163,50170,0
