130
AB,32,0,1
AI,98,3,18
AC,115,26,0
BF,139,45,1
AV,95,48,1
AD,35,51,0
AE,56,58,1
AH,80,108,0
BY,52,108,0
AT,89,111,0
AO,53,115,0
BE,139,127,0
BL,68,143,0
AF,74,179,0
AG,104,188,0
AK,136,206,43
BH,42,219,7
BW,78,244,0
DR,33,265,0
AL,55,334,13
CU,143,350,65
CF,113,361,36
AJ,101,383,11
CH,121,387,24
AQ,125,421,0
BD,39,439,0
AN,33,456,7
BQ,31,461,0
AU,102,516,0
BZ,114,516,46
BV,57,533,22
BM,68,580,30
AM,45,666,15
AX,140,683,0
BI,112,781,48
AP,79,823,0
BN,149,838,0
DC,96,850,0
DJ,126,871,0
BR,122,961,56
AR,127,1167,28
BC,106,1168,0
DT,53,1168,0
CL,99,1193,48
AS,143,1214,47
EW,137,1258,0
EF,92,1422,17
EG,99,1508,0
BJ,142,1527,0
EH,61,1540,13
DQ,99,1582,0
AW,57,1698,0
BK,65,1710,0
BG,68,1822,11
DF,124,1857,32
AZ,71,1875,11
AY,93,1939,47
BP,142,1951,0
DS,67,1983,0
BA,147,2013,72
CR,107,2074,0
EM,31,2103,0
CB,132,2189,0
CD,115,2227,0
DN,93,2365,0
BS,143,2374,35
CO,74,2395,0
BO,147,2607,0
DG,44,2666,18
FD,42,2694,0
CW,106,2798,0
BU,123,2833,0
CM,111,2840,12
DI,103,2876,45
BT,32,2878,3
CS,72,2938,29
EO,94,2969,18
FA,68,2992,0
DL,136,3085,0
DH,149,3235,29
CN,104,3291,30
DX,77,3415,28
DA,135,3432,0
CQ,76,3536,0
BX,93,3542,27
CE,60,3669,0
CJ,135,3870,0
CA,66,3925,0
CG,119,4002,0
CT,126,4417,0
DB,94,4456,0
DE,62,4509,0
EU,35,4756,14
CI,41,4899,15
DW,119,4918,25
DO,118,5022,0
EK,71,5075,14
CV,147,5120,0
EA,93,5236,2
DK,111,5274,10
CK,77,5395,36
CP,134,5510,53
EI,125,5527,0
CZ,135,5678,11
DV,84,5857,1
EZ,128,6172,0
ED,33,6225,0
EY,30,6345,0
CY,134,6490,0
CX,138,6543,0
DP,126,6653,27
EL,108,6727,0
FC,121,7285,0
ET,145,7401,21
DU,62,7415,0
EJ,107,7688,0
EB,62,7759,7
DY,109,7838,0
EX,91,7966,0
DZ,116,8050,0
DM,144,8265,0
EN,149,8295,9
ES,119,8466,12
EQ,148,8776,0
EP,119,9257,52
ER,62,9595,0
EC,84,9619,32
FB,73,11190,15
EV,44,11252,0
FE,46,12129,0
