148
AB,58,0,0
AF,51,28,0
AC,92,53,0
AE,74,55,0
AI,149,69,31
AD,47,73,24
AH,114,94,0
AU,73,106,0
EP,120,116,35
DA,89,117,38
AG,124,127,9
AT,87,136,0
BM,84,153,33
AR,81,236,32
DH,111,243,0
BK,141,281,0
CI,118,302,0
FV,148,354,74
BW,91,409,0
FB,88,461,0
AK,111,474,11
AM,112,504,36
AZ,75,578,29
AV,76,631,0
AQ,121,640,0
AJ,148,655,0
AN,71,657,11
DK,129,671,0
CM,42,696,22
AP,117,709,0
BN,98,717,0
FW,132,735,64
BS,70,743,0
DQ,103,769,21
AL,84,790,35
BI,58,799,0
DC,133,810,27
BE,88,816,19
DP,136,863,60
BX,95,879,28
BJ,97,891,6
AW,63,917,20
AX,64,965,0
ED,103,967,35
FH,62,1125,5
CY,134,1127,68
EJ,81,1141,34
BQ,31,1168,6
CV,52,1175,0
AO,53,1196,6
AS,77,1259,0
CB,149,1331,9
BV,148,1341,0
FG,96,1346,17
BG,34,1365,0
CR,86,1398,32
DG,40,1492,0
AY,127,1499,0
CZ,99,1536,6
EF,132,1655,0
FI,34,1717,11
CD,69,1838,0
BC,136,1889,0
EW,142,1895,0
FT,88,1901,0
CL,98,1916,11
DX,125,1991,0
FM,77,2038,0
BH,92,2091,0
BA,141,2166,15
EZ,114,2195,0
FR,84,2200,0
EH,142,2222,28
BP,91,2225,13
BZ,67,2287,32
BD,75,2378,37
CN,96,2379,11
CO,113,2415,18
DB,97,2451,22
BF,138,2470,0
BL,60,2639,0
BR,70,2802,0
BT,86,2832,27
DF,96,3204,0
CE,134,3244,0
BO,75,3253,0
FJ,111,3354,35
EK,93,3369,26
BU,71,3406,0
EN,61,3424,8
CG,110,3522,22
DS,56,3621,3
BY,117,3918,0
EU,78,3922,37
CA,41,3925,13
DY,103,3950,0
DL,108,4027,0
ES,115,4035,0
DE,84,4066,0
DZ,31,4073,0
FE,73,4085,12
DI,97,4118,49
CP,124,4215,40
CT,46,4246,0
FX,81,4261,0
FP,31,4326,0
FL,136,4351,0
CJ,36,4360,16
EG,35,4643,2
CF,105,4715,25
CK,59,4730,0
EX,78,4754,0
CU,137,4852,0
CH,36,4993,0
DT,110,5129,0
EB,112,5163,8
FU,105,5193,0
CS,72,5202,34
DV,128,5216,0
CX,107,5409,0
ET,113,5477,53
CQ,126,5488,48
EM,57,5712,19
EV,53,5850,26
CW,86,6104,35
FD,113,6196,1
DW,46,6464,0
DO,124,6512,0
DN,143,6726,0
FQ,92,6876,0
DJ,85,6954,0
DR,48,6966,19
EC,61,6989,0
EQ,71,7048,0
EL,47,7206,0
EI,121,7553,0
DU,126,7613,0
DM,65,7743,1
EA,139,7771,18
FA,90,7965,0
FO,47,8034,0
FC,99,9740,50
EO,132,10136,0
ER,76,10368,29
FS,63,10383,18
FK,141,10400,53
FN,54,10965,0
EY,80,11122,0
