107
AB,91,0,29
AD,114,20,6
BV,99,28,26
BG,98,46,40
AP,30,53,0
AC,65,58,8
AS,43,63,0
AI,121,71,0
AE,53,90,0
AG,126,121,41
CN,138,165,14
AF,133,173,0
AN,30,205,0
BQ,115,213,0
AL,57,221,5
DV,70,234,0
BY,122,268,0
AJ,35,309,0
BF,93,314,1
DJ,113,332,17
BE,86,333,43
BC,103,388,0
CH,55,485,0
BZ,147,487,48
CE,136,519,0
AK,70,533,0
BO,50,552,0
AM,138,556,52
BW,43,559,0
AH,74,564,33
BM,56,575,0
CA,150,601,41
AT,53,602,15
AX,106,604,0
AO,95,642,48
BI,120,667,2
AQ,105,693,13
EC,113,753,0
CB,92,764,0
AV,146,767,0
BN,127,797,46
CU,129,845,0
CK,58,942,27
CD,44,965,2
CF,145,994,0
CT,96,1003,18
AR,131,1062,0
AU,42,1109,0
CR,38,1154,0
DL,69,1172,0
CQ,74,1337,0
BA,142,1459,16
AZ,130,1482,5
AW,79,1531,0
DS,35,1568,10
BK,106,1730,0
CS,137,1778,1
AY,54,1870,21
CG,140,1884,0
BS,149,1929,47
CV,62,2089,3
CY,43,2102,0
BT,96,2276,25
DT,93,2277,8
BD,136,2360,69
BL,49,2420,0
BH,48,2447,0
DO,52,2590,0
EG,35,2590,0
CL,114,2792,36
BJ,92,2875,0
CI,71,2925,9
BU,49,2934,9
CP,66,2943,0
EA,31,3107,5
BP,102,3160,3
DC,134,3309,0
CO,103,3314,0
DF,34,3391,0
BX,145,3395,0
DA,64,3480,17
CJ,37,3515,0
DH,80,3540,0
BR,91,3574,0
DG,118,3741,22
CM,114,4136,0
CW,142,4432,0
DB,65,4636,2
DP,116,4712,26
DU,90,4808,34
DK,48,4983,3
CX,118,5006,59
DI,117,5064,37
DM,67,5081,30
DE,105,5571,33
DR,142,5658,0
EH,144,5962,17
ED,80,6055,11
CZ,132,6344,0
DW,130,6347,0
DY,45,6393,5
DQ,126,6398,0
EB,64,6553,31
DN,149,7040,56
DX,107,7307,6
EF,137,8153,38
DZ,128,8849,56
