115
AB,52,0,0
BY,130,17,0
CM,76,23,0
AC,98,42,0
AD,122,97,56
AE,110,105,15
AF,71,137,0
CN,138,140,61
EA,57,179,7
AK,134,180,0
BG,135,182,0
AJ,93,185,12
AT,107,204,25
AR,81,205,0
AU,32,225,0
BE,61,228,21
AH,87,237,24
AM,112,288,0
AX,64,292,0
AP,38,293,0
AG,104,322,10
AN,69,333,0
BQ,76,347,0
BO,58,416,12
AZ,131,435,11
AI,48,490,0
AL,102,502,0
AQ,84,502,42
BF,99,504,0
AW,46,508,0
BA,55,570,25
EN,141,612,21
BR,107,618,0
BN,92,694,0
CL,119,714,0
ED,102,735,3
AO,134,807,0
CX,119,868,0
CO,47,902,0
DH,66,911,0
BJ,30,918,0
CT,125,1128,0
BZ,129,1200,19
CZ,33,1203,5
BH,99,1215,0
DT,135,1264,62
DK,94,1313,0
BD,69,1358,10
DC,127,1494,18
EP,143,1528,0
AS,123,1536,0
AV,127,1700,0
BI,95,1701,0
DR,125,1735,40
DZ,99,1744,0
BK,59,1749,5
DW,64,1776,0
BC,102,1819,0
CS,56,1839,0
CJ,98,1885,6
AY,131,1979,0
DA,40,2007,0
CH,132,2014,54
EJ,75,2122,0
BS,84,2172,39
BX,149,2174,0
EL,94,2460,0
DN,94,2507,0
BP,39,2521,4
CD,41,2646,0
BL,75,2684,15
CG,82,2731,0
BU,144,2733,37
BT,53,2782,5
BM,147,2803,15
CP,146,2861,18
DQ,96,3092,0
CE,53,3154,11
EB,100,3305,0
CK,104,3455,0
CF,93,3472,45
CW,119,3479,4
CB,44,3501,5
BV,74,3585,0
DS,37,3586,6
CA,79,3659,5
BW,64,3752,24
CQ,67,3771,0
CI,100,4072,35
DE,125,4320,31
EC,60,4410,0
CR,136,4517,32
DY,60,4623,0
EH,75,4626,33
DB,31,4662,5
CY,91,4865,0
EG,150,5056,0
EI,54,5152,24
EF,36,5154,0
DG,130,5282,0
CU,119,5766,0
DM,100,5827,37
DF,82,5919,29
DX,39,5942,1
CV,78,6005,0
DV,36,6086,7
DJ,107,6153,0
EM,105,6260,38
DU,70,6637,11
EK,72,6672,0
DL,80,6821,30
DI,37,7218,0
EO,49,7587,0
DO,84,7630,0
DP,64,7971,0
