88
AB,141,0,0
AC,54,13,0
AD,150,52,0
AE,41,88,0
BH,120,115,0
BG,91,141,41
AI,84,180,0
AH,51,202,0
BE,119,236,60
CH,73,243,0
BA,147,254,73
AF,60,259,0
AU,72,279,13
BV,42,286,17
AJ,68,292,13
BM,105,329,0
AR,100,359,25
AG,84,371,20
AV,49,388,0
AL,76,407,11
AM,90,451,33
CQ,108,468,22
BK,31,478,0
CB,55,483,0
AK,64,492,0
CJ,31,500,1
BY,120,550,0
AQ,127,614,0
AS,89,626,19
BU,30,689,1
BX,51,722,6
AN,108,752,49
AP,127,781,11
BC,50,795,9
CR,133,820,0
AZ,39,837,0
AX,81,851,24
CE,86,894,0
AO,49,987,0
AY,79,1002,38
BF,84,1010,0
BJ,62,1013,0
CG,78,1021,5
AW,31,1025,16
AT,78,1151,5
BD,128,1427,48
BZ,92,1490,0
CD,133,1571,53
BL,112,1574,46
CL,42,1729,0
BN,142,1732,0
DL,61,1733,0
CA,87,1741,0
BO,136,1748,39
BP,94,2183,38
CF,40,2401,0
BI,63,2479,10
BR,43,2605,5
BW,83,2680,28
CN,90,2760,22
CO,77,2810,16
CY,111,2950,0
CP,150,2959,49
BQ,69,3006,6
BT,149,3064,40
BS,64,3066,0
DE,123,3152,39
CS,88,3291,0
DC,74,3505,7
DN,43,3562,0
DJ,144,3655,0
CV,77,3702,33
CI,91,3974,0
DH,46,4079,0
DG,141,4260,0
CU,141,4346,32
CK,115,4771,0
CT,33,4930,0
CM,78,4939,32
DA,59,4970,13
DB,124,5018,0
CX,30,5227,1
DM,126,5404,0
CW,82,5408,0
DK,91,5428,0
DF,54,5832,0
CZ,133,6027,57
DI,68,6818,11
