94
AB,33,0,0
AC,58,8,0
BV,88,26,33
AF,33,47,0
AD,116,69,0
AO,133,88,16
AH,101,101,15
AE,105,108,0
BD,135,131,52
AR,54,142,0
AK,65,159,0
AJ,127,163,44
BM,126,192,0
BC,128,229,0
AG,59,258,0
BE,64,271,0
AI,87,301,1
AL,127,344,0
AM,41,389,0
AS,114,466,6
AT,139,476,0
CM,58,524,1
AW,115,546,0
CQ,59,552,0
BL,58,566,3
AU,78,569,24
BI,63,571,0
AQ,100,600,37
AV,50,758,7
AP,148,775,0
CW,42,794,12
AN,75,867,17
BA,118,899,54
CL,87,991,0
AY,98,1002,0
AX,107,1300,0
DK,37,1348,1
BW,127,1463,0
DC,84,1503,30
DT,138,1522,0
AZ,89,1554,41
BP,79,1563,34
DA,61,1569,0
BK,104,1754,24
CT,92,1755,0
CO,105,1804,0
CS,95,1949,43
CD,37,1973,0
BG,113,2044,57
DL,79,2172,19
BQ,62,2266,0
BJ,125,2299,48
BF,146,2323,28
DN,54,2430,0
BX,141,2444,0
CJ,121,2553,43
DP,125,2569,0
BN,49,2570,0
BH,147,2633,19
CA,106,2655,2
CR,140,2706,0
BT,112,2786,0
BO,131,2787,9
BR,117,2952,0
CB,44,2973,8
CK,113,3059,34
BY,49,3063,0
CZ,37,3298,4
DI,51,3329,16
CX,84,3367,4
BU,67,3561,0
BS,117,3624,50
DB,98,3675,0
CV,130,3874,25
CG,46,3893,0
CE,40,3981,0
CH,63,4322,14
BZ,99,4344,0
CF,127,4363,0
CI,148,4417,0
CN,105,4537,0
CU,122,4677,16
DO,37,4744,0
DQ,36,4785,17
DG,36,5342,0
CY,116,5353,0
DM,84,5706,10
CP,39,5798,0
DH,41,6173,0
DF,86,6619,0
DR,147,6985,0
DJ,57,7083,29
DE,61,7163,0
DS,37,7870,0
