120
AB,145,0,0
AH,44,3,18
AD,41,14,0
AE,122,19,0
AC,78,51,0
EN,51,134,0
AR,95,168,0
AI,35,177,0
CA,67,204,0
CD,70,240,0
AG,38,283,17
AJ,72,285,0
AF,97,304,0
CM,84,322,0
BA,149,415,65
BG,33,425,16
AO,111,454,28
AP,41,496,13
BD,101,511,9
BJ,141,513,0
CW,31,522,2
EL,76,522,0
AU,144,525,1
AK,72,556,0
BC,67,571,0
CI,103,573,0
BO,105,650,0
AL,109,699,0
AV,141,711,0
AX,34,714,0
EQ,102,748,29
AM,109,757,0
CK,132,760,11
AS,47,878,0
CL,112,935,34
AN,36,945,8
BK,82,967,35
DC,135,975,0
CU,32,1011,0
AQ,51,1093,0
DG,32,1114,6
CT,129,1157,0
AT,74,1171,30
BV,89,1193,0
CV,123,1228,41
BW,133,1302,0
BZ,85,1321,25
BX,47,1324,20
DA,53,1327,0
DE,79,1377,0
DB,138,1548,27
AY,116,1596,0
BF,90,1671,42
AW,39,1696,0
BE,115,1729,0
AZ,31,1765,16
BP,84,1770,29
BN,50,1883,6
CS,110,1908,0
BH,84,1961,0
BY,91,1967,10
BI,95,2028,26
CP,63,2209,0
BU,53,2254,0
CX,93,2254,0
CE,147,2383,0
BS,87,2636,6
BM,41,2681,21
BL,97,2723,2
BQ,95,2830,0
BR,102,2864,0
CJ,105,2887,23
CB,146,3025,0
DS,150,3052,0
DH,145,3153,18
CG,144,3174,62
EO,88,3228,12
BT,80,3346,11
CF,128,3611,0
CQ,96,3663,23
CR,111,3793,0
DJ,60,3846,1
EB,70,3937,0
DQ,145,4038,0
EH,114,4125,16
DW,115,4385,0
EM,98,4409,30
CH,100,4773,0
DX,130,4860,0
CO,30,4943,0
EK,127,5006,8
DM,133,5259,40
DR,76,5291,17
CN,141,5336,6
DT,62,5411,0
CZ,81,5419,10
DN,80,5434,27
ET,111,5658,0
DI,63,5748,24
DY,114,5786,41
EJ,34,5833,0
DP,36,5901,18
CY,103,6178,0
DU,65,6239,27
DO,116,6364,17
DL,143,6405,0
DF,31,6409,7
EA,85,6416,34
DK,119,6627,32
EG,50,6693,0
DZ,50,6823,7
EI,141,7055,69
EC,33,7548,12
ED,97,7716,0
ER,59,8028,0
EF,148,8321,32
DV,75,8423,0
EU,60,9211,0
ES,138,9671,35
EP,147,9887,0
