145
AB,126,0,36
AF,34,1,0
BM,100,23,9
BL,78,60,6
AK,136,76,3
AD,54,80,14
AT,90,85,0
BI,46,91,0
AC,83,100,0
EQ,123,159,0
FU,36,159,10
AE,140,161,0
AP,141,177,0
AN,64,188,0
BN,150,298,47
DB,125,357,15
DF,55,359,0
BQ,120,369,0
CB,92,371,28
BU,65,376,9
AI,30,378,11
AG,123,395,0
CH,150,407,0
AH,88,413,0
AQ,120,460,1
CV,91,539,0
BW,50,577,11
DG,89,580,38
AJ,125,602,29
BX,95,609,4
AL,145,705,0
CP,37,728,17
AO,31,804,10
AV,85,859,0
AM,85,886,28
AR,133,915,13
CX,41,951,1
AZ,97,958,36
BZ,147,1080,0
BV,85,1090,0
CL,57,1114,28
AW,67,1134,0
DT,57,1158,0
BR,92,1215,39
AS,81,1257,40
CN,94,1334,47
FG,144,1354,0
CY,108,1458,52
BD,39,1491,0
DA,70,1523,6
AU,77,1583,0
EV,40,1640,17
AX,78,1659,0
BJ,46,1767,15
BF,76,1857,0
BG,102,1861,2
AY,79,1880,0
DQ,128,1893,12
CS,87,1969,0
BP,88,1993,19
BO,72,2090,8
FR,138,2115,7
BA,101,2130,0
BY,133,2165,35
BC,90,2167,40
BT,42,2219,0
EJ,81,2259,0
CO,143,2293,0
DR,109,2314,13
BE,77,2422,12
BH,118,2435,0
BK,138,2584,0
FJ,31,2587,2
DK,121,2680,15
CJ,148,2803,36
CA,135,2839,48
CW,130,2878,0
FE,117,2902,0
DW,117,3001,0
CF,46,3007,1
BS,53,3211,0
CI,110,3271,0
CT,47,3438,0
FL,73,3515,0
EI,70,3733,20
CK,36,3763,0
FT,146,3778,0
EU,143,3826,0
CM,140,3850,0
DI,30,3963,3
DZ,97,3964,10
EF,121,4118,60
DJ,142,4130,72
CD,129,4143,0
DP,46,4212,16
CQ,113,4232,0
FD,70,4391,0
CU,79,4442,1
EB,81,4472,3
DN,105,4549,0
FO,86,4628,0
DM,132,4648,53
DE,135,4665,0
CG,120,4706,0
CE,30,4734,0
DX,89,4862,0
EH,100,4974,0
DS,133,5093,0
FK,40,5234,0
DL,133,5290,0
EY,48,5382,23
DU,63,5444,0
ER,99,5460,7
EK,72,5472,0
DH,70,5574,0
CR,50,5643,23
FM,146,5685,57
DV,49,5763,8
EN,72,5774,0
FS,149,5797,4
DY,142,5897,33
EM,80,5899,40
EW,150,6355,0
DC,134,6503,7
EO,76,6505,0
CZ,43,6686,0
DO,140,7024,45
EC,125,7033,13
FH,53,7171,26
FQ,127,7257,0
EL,87,7279,4
EZ,150,7293,7
FP,136,8066,0
ES,35,8083,1
EG,99,8247,0
EA,83,8682,0
ED,105,8977,0
EP,56,9249,0
FI,131,9271,8
ET,115,9831,0
FN,111,10119,3
FB,51,10384,0
EX,106,11250,0
FA,117,11512,0
FC,81,11748,15
