89
AB,54,0,7
AW,127,13,18
AC,141,21,2
BN,111,38,0
AD,57,48,0
AU,97,69,0
AG,80,122,19
AE,125,193,59
AN,49,200,8
AL,102,226,0
AM,32,267,10
BS,35,304,18
AK,77,320,3
BK,135,330,0
AF,61,356,0
AI,63,368,30
BF,43,394,0
AH,78,477,20
AJ,42,480,7
AO,78,583,0
CK,121,602,0
AY,38,618,0
CE,137,622,51
CB,131,642,7
BX,68,665,0
AP,93,691,32
CV,129,693,0
CQ,46,715,0
AR,123,721,0
CS,33,734,3
CN,43,749,0
BG,60,786,27
BR,59,865,9
BJ,61,925,22
AQ,122,1004,11
BH,75,1094,6
AT,147,1110,0
DJ,106,1115,21
AS,47,1119,6
CZ,93,1195,0
CL,64,1263,10
AX,137,1291,0
BP,130,1356,0
AV,150,1368,0
DF,108,1601,7
BL,41,1660,13
BI,77,1663,37
BM,100,1949,0
BA,37,1979,1
BO,40,2047,21
BE,32,2057,6
DC,76,2061,0
AZ,57,2071,12
BQ,144,2163,0
BD,32,2168,10
BC,30,2179,1
CY,47,2202,9
CP,127,2209,0
BZ,144,2214,50
CG,111,2239,32
CU,31,2390,13
BV,56,2404,0
CJ,128,2419,0
DG,47,2495,0
CO,150,2525,47
DL,91,2573,0
DM,80,2614,41
CF,129,2673,0
BT,102,2695,0
DH,80,2721,22
DI,86,2742,42
CH,59,2914,14
CA,126,3029,0
DO,71,3080,26
CX,117,3118,0
CM,124,3191,24
BW,126,3361,10
BY,102,3418,44
BU,52,3483,1
DA,51,3560,14
CD,42,3580,0
CR,85,3676,7
DB,68,3966,0
CW,103,4268,0
DN,92,4717,0
CI,53,4799,3
CT,106,4899,25
DE,122,5120,39
DK,107,5695,0
